ENS_ID,Name,Tax_ID,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,GenBank_ID,Closest_GenBank_ID,Endophyte_Type
ENS00873,Streptomyces sp. AE170020,1931,Bacteria,No Rank at Level Kingdom,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,NA,NA,Endophytic Bacteria
ENS00874,Streptomyces sp. B86,1931,Bacteria,No Rank at Level Kingdom,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,MZ647528,NA,Endophytic Bacteria
ENS00875,Streptomyces sp. BCC72023,1931,Bacteria,No Rank at Level Kingdom,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,LC016748,NA,Endophytic Bacteria
ENS00876,Streptomyces sp. BS-1,1931,Bacteria,No Rank at Level Kingdom,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,NA,NA,Endophytic Bacteria
ENS00877,Streptomyces sp. Hedaya48,1931,Bacteria,No Rank at Level Kingdom,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,NA,NA,Endophytic Bacteria
ENS00878,Streptomyces sp. JR9,1931,Bacteria,No Rank at Level Kingdom,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,NA,NA,Endophytic Bacteria
ENS00879,Streptomyces sp. KIB-H1083,1931,Bacteria,No Rank at Level Kingdom,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,NA,NA,Endophytic Bacteria
ENS00880,Streptomyces sp. MA-12,1931,Bacteria,No Rank at Level Kingdom,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,NA,NA,Endophytic Bacteria
ENS00881,Streptomyces sp. neau-D50,1136850,Bacteria,No Rank at Level Kingdom,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,GQ494994,NA,Endophytic Bacteria
ENS00882,Streptomyces sp. No. 2113,1931,Bacteria,No Rank at Level Kingdom,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,AY227781,NA,Endophytic Bacteria
ENS00883,Streptomyces sp. NRRL 30562,200388,Bacteria,No Rank at Level Kingdom,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,AY127079,NA,Endophytic Bacteria
ENS00884,Streptomyces sp. PKU-EA00015,2748326,Bacteria,No Rank at Level Kingdom,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,MT250993,NA,Endophytic Bacteria
ENS00885,Streptomyces sp. RLe 8,1931,Bacteria,No Rank at Level Kingdom,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,KF057070,NA,Endophytic Bacteria
ENS00886,Streptomyces sp. strain DBT34,1931,Bacteria,No Rank at Level Kingdom,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,KJ584876,NA,Endophytic Bacteria
ENS00887,Streptomyces sp. strain EA65,1931,Bacteria,No Rank at Level Kingdom,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,KY436438,NA,Endophytic Bacteria
ENS00888,Streptomyces sp. strain EA67,1931,Bacteria,No Rank at Level Kingdom,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,KY436440,NA,Endophytic Bacteria
ENS00889,Streptomyces sp. SUK 48,2582831,Bacteria,No Rank at Level Kingdom,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,NA,AJ391814,Endophytic Bacteria
ENS00890,Streptomyces sp. TBRC7642,1931,Bacteria,No Rank at Level Kingdom,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,LC333557,NA,Endophytic Bacteria
ENS00891,Streptomyces sp. WR1L1S8,1931,Bacteria,No Rank at Level Kingdom,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,NA,NA,Endophytic Bacteria
ENS00892,Streptomyces sp. Y3111,1433121,Bacteria,No Rank at Level Kingdom,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,JQ724543,NA,Endophytic Bacteria
ENS00893,Streptomyces sp. YIM 65408,1931,Bacteria,No Rank at Level Kingdom,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,NA,NA,Endophytic Bacteria
ENS00894,Streptomyces sp. YIM 66017,1931,Bacteria,No Rank at Level Kingdom,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,AB184264,NA,Endophytic Bacteria
ENS00895,Streptomyces sp. YIM 67005,1931,Bacteria,No Rank at Level Kingdom,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,NA,JQ806225,Endophytic Bacteria
ENS00896,Streptomyces sp. YIM 67086,1931,Bacteria,No Rank at Level Kingdom,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,NA,NA,Endophytic Bacteria
ENS00897,Streptomyces sundarbansensis strain WR1L1S8,265730,Bacteria,No Rank at Level Kingdom,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,KC773843,NA,Endophytic Bacteria
ENS00898,Streptomyces tauricus lre541,68274,Bacteria,No Rank at Level Kingdom,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,MK138546,NA,Endophytic Bacteria
ENS00899,Streptomyces variabilis LCP18,67372,Bacteria,No Rank at Level Kingdom,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,MG021133,NA,Endophytic Bacteria
ENS00900,Streptosporangium oxazolinicum K07-0460,909287,Bacteria,No Rank at Level Kingdom,Actinomycetota,Actinomycetes,Streptosporangiales,Streptosporangiaceae,Streptosporangium,NA,NA,Endophytic Bacteria
ENS00901,Talaromyces amestolkiae YX1,1196081,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,KP975419,NA,Endophytic Fungus
ENS00902,Talaromyces assiutensis JTY2,91640,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,JN899320.1,NA,Endophytic Fungus
ENS00903,Talaromyces aurantiacus,1131642,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,LT558950.1,NA,Endophytic Fungus
ENS00904,Talaromyces funiculosus Salicorn 58,28572,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,KT728713,NA,Endophytic Fungus
ENS00905,Talaromyces islandicus EN-501,28573,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,KU885935,NA,Endophytic Fungus
ENS00906,Talaromyces marneffei strain LL-G-2,37727,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,MK849927,NA,Endophytic Fungus
ENS00907,Talaromyces minioluteus strain G413,28574,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,KM215653,NA,Endophytic Fungus
ENS00908,Talaromyces pinophilus KX640963,128442,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,KX640963,NA,Endophytic Fungus
ENS00909,Talaromyces pinophilus  Hedgc,128442,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,MK592818,NA,Endophytic Fungus
ENS00910,Talaromyces purpureogenus,1266744,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,MG807065,NA,Endophytic Fungus
ENS00911,Talaromyces purpureogenus H4,1266744,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,MK749843,NA,Endophytic Fungus
ENS00912,Talaromyces purpureogenus IMM003,1266744,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,MK057459,NA,Endophytic Fungus
ENS00913,Talaromyces sp. CY-3,1707706,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,MZ614621,NA,Endophytic Fungus
ENS00914,Talaromyces sp. isolate CPEF04,1707706,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,MW475279,NA,Endophytic Fungus
ENS00915,Talaromyces sp. LGT-2,1507901,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,KF934203,NA,Endophytic Fungus
ENS00916,Talaromyces sp. SCNU-F0041,1707706,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,OM970878,NA,Endophytic Fungus
ENS00917,Talaromyces sp. SK-S009,1707706,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,MK368459.BLAST,NA,Endophytic Fungus
ENS00918,Talaromyces wortmannii LGT-4,28567,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,KF850714,NA,Endophytic Fungus
ENS00919,Teratosphaeria sp. AK1128,1933446,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Teratosphaeria,JQ759476,NA,Endophytic Fungus
ENS00920,Trichoderma afroharzianum AMrb7,1567482,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,NA,NR137304,Endophytic Fungus
ENS00921,Trichoderma afroharzianum Fes1712,1567482,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,MT313929,NA,Endophytic Fungus
ENS00922,Trichoderma afroharzianum MFLUCC19-0090,1567482,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,MK422173,NA,Endophytic Fungus
ENS00923,Trichoderma afroharzianum MFLUCC19-0091,1567482,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,MK422174,NA,Endophytic Fungus
ENS00924,Trichoderma asperellum 6S-2,101201,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,MZ841617,NA,Endophytic Fungus
ENS00925,Trichoderma atroviridae,63577,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,KC171717,NA,Endophytic Fungus
ENS00926,Trichoderma atroviride B7,63577,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,MG856903,NA,Endophytic Fungus
ENS00927,Trichoderma atroviride HH-01,63577,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,NA,MG198882.1,Endophytic Fungus
ENS00928,Trichoderma brevicompactum strain 0248,247546,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,JN257218,NA,Endophytic Fungus
ENS00929,Trichoderma brevicompactum strain NTU439,247546,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,OK217197,NA,Endophytic Fungus
ENS00930,Trichoderma citrinoviride TG-Z4-01,58853,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,NA,NA,Endophytic Fungus
ENS00931,Trichoderma erinaceum,202914,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,NA,NA,Endophytic Fungus
ENS00932,Trichoderma gamsii,398673,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,JF964996,NA,Endophytic Fungus
ENS00933,Trichoderma gamsii YIM PH30019,398673,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,KP715352,NA,Endophytic Fungus
ENS00934,Trichoderma harzianum,5544,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,MK213940,NA,Endophytic Fungus
ENS00935,Trichoderma harzianum HS-N-04,5544,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,NA,KT192387,Endophytic Fungus
ENS00936,Trichoderma harzianum NSW-V,5544,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,KX034080.1,NA,Endophytic Fungus
ENS00937,Trichoderma harzianum TharDOB-31,5544,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,KU865573,NA,Endophytic Fungus
ENS00938,Trichoderma koningiopsis A729,337941,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,KU529843,NA,Endophytic Fungus
ENS00939,Trichoderma koningiopsis QA-3,337941,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,MF616361,NA,Endophytic Fungus
ENS00940,Trichoderma koningiopsis VM115,337941,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,KY412855,NA,Endophytic Fungus
ENS00941,Trichoderma koningiopsis YIM PH30002,337941,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,KM190127,NA,Endophytic Fungus
ENS00942,Trichoderma lixii R-18,1491472,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,JX244279,NA,Endophytic Fungus
ENS00943,Trichoderma lixii R-30,1491472,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,JX244280,NA,Endophytic Fungus
ENS00944,Trichoderma lixii R-38,1491472,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,JX244281,NA,Endophytic Fungus
ENS00945,Trichoderma longibrachiatum EN-586,5548,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,OM060242,NA,Endophytic Fungus
ENS00946,Trichoderma longibrachiatum MD33,5548,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,NA,NR_120298.1,Endophytic Fungus
ENS00947,Trichoderma longibrachiatum T6,5548,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,NA,NA,Endophytic Fungus
ENS00948,Trichoderma longibrachiatum WKA55,5548,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,MZ014020.1,NA,Endophytic Fungus
ENS00949,Trichoderma longibrachiatum LMA 1684,5548,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,NA,MH153613.1,Endophytic Fungus
ENS00950,Trichoderma saturnisporum DI-IA,5549,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,NA,NA,Endophytic Fungus
ENS00951,Trichoderma sp. 09,1715253,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,NA,NA,Endophytic Fungus
ENS00952,Trichoderma sp. 307,1715253,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,KX816009,NA,Endophytic Fungus
ENS00953,Trichoderma sp. EFT2,1715253,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,OM177662,NA,Endophytic Fungus
ENS00954,Trichoderma sp. HN-1,1715253,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,MF101379.1,NA,Endophytic Fungus
ENS00955,Trichoderma sp. MFF-1,1715253,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,NA,NA,Endophytic Fungus
ENS00956,Trichoderma sp. P8BDA1F1,1715253,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,MK070908,NA,Endophytic Fungus
ENS00957,Trichoderma sp. Xy24,1715253,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,KX856006,NA,Endophytic Fungus
ENS00958,Trichoderma virens FY06,29875,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,MN102106,NA,Endophytic Fungus
ENS00959,Trichoderma virens QA-8,29875,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,MK224593,NA,Endophytic Fungus
ENS00960,Trichothecium roseum,47278,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,No Rank at Level Family,Trichothecium,NA,NA,Endophytic Fungus
ENS00961,Ulocladium sp. CGMCC5507,1215875,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,JX073126,NA,Endophytic Fungus
ENS00962,Umbelopsis dimorpha SWUKD3,243148,Eukaryota,Fungi,Mucoromycota,Umbelopsidomycetes,Umbelopsidales,Umbelopsidaceae,Umbelopsis,KM013438,NA,Endophytic Fungus
ENS00963,Westerdykella nigra,325665,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Westerdykella,LC469116,NA,Endophytic Fungus
ENS00964,Wickerhamomyces anomalus anomalus DMKU-CE52,4927,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Phaffomycetaceae,Wickerhamomyces,NA,NA,Endophytic Fungus
ENS00965,Wickerhamomyces anomalus anomalus DMKU-RE13,4927,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Phaffomycetaceae,Wickerhamomyces,NA,NA,Endophytic Fungus
ENS00966,Xenoacremonium sinensis,2480843,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Xenoacremonium,MT876600,NA,Endophytic Fungus
ENS00967,Xylaria arbuscula isolate MoEF015,114810,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,KY951913.1,NA,Endophytic Fungus
ENS00968,Xylaria cf. curta E10,42375,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,NA,KJ883611.1,Endophytic Fungus
ENS00969,Xylaria curta E10,42375,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,KJ883611.1,NA,Endophytic Fungus
ENS00970,Xylaria feejeensis,498163,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,KM192122,NA,Endophytic Fungus
ENS00971,Xylaria feejeensis SM3e-1b,498163,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,KR025539,NA,Endophytic Fungus
ENS00972,Xylaria feejeensis SRNE2BP,498163,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,NA,NA,Endophytic Fungus
ENS00973,Xylaria psidii,364009,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,KU291350,NA,Endophytic Fungus
ENS00974,Xylaria sp.,1715255,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,NA,JX624289.1,Endophytic Fungus
ENS00975,Xylaria sp. 214,1715255,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,NA,NA,Endophytic Fungus
ENS00976,Xylaria sp. 249,1715255,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,NA,NA,Endophytic Fungus
ENS00977,Xylaria sp. BL321,1715255,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,NA,NA,Endophytic Fungus
ENS00978,Xylaria sp. CFL5,1715255,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,KU645984.1,NA,Endophytic Fungus
ENS00979,Xylaria sp. DO 1801,1715255,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,MK226495,NA,Endophytic Fungus
ENS00980,Xylaria sp. GDG-102,1715255,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,KU645984,NA,Endophytic Fungus
ENS00981,Xylaria sp. hg1009,1715255,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,MG739623,NA,Endophytic Fungus
ENS00982,Xylaria sp. HNWSW-2,1715255,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,NA,NA,Endophytic Fungus
ENS00983,Xylaria sp. PB3,1715255,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,KP400260,NA,Endophytic Fungus
ENS00984,Xylaria sp. PB-30,415136,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,AB285482,NA,Endophytic Fungus
ENS00985,Xylaria sp. SC1440,1715255,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,MF399026,NA,Endophytic Fungus
ENS00986,Xylaria sp. SYPF 8246,1715255,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,NA,NA,Endophytic Fungus
ENS00987,Xylaria sp. XC16,1715255,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,NA,NA,Endophytic Fungus
ENS00988,Xylaria sp. YM 311647,1715255,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,HQ728090,NA,Endophytic Fungus
ENS00989,Xylaria sp. YX-28,1715255,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,DQ022415,NA,Endophytic Fungus
ENS00990,Xylariales sp. DSM 101972,1857579,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,No Rank at Level Family,No Rank at Level Genus,KX096659.1,NA,Endophytic Fungus
ENS00991,Xylariales sp. HM-1,1756188,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,No Rank at Level Family,No Rank at Level Genus,MT886697,NA,Endophytic Fungus
ENS00992,Xylomelasma sp. Samif07,1378259,Eukaryota,Fungi,Ascomycota,Sordariomycetes,No Rank at Level Order,No Rank at Level Family,Xylomelasma,KC878701,NA,Endophytic Fungus
ENS00993,Zasmidium sp. strain EM5-10,1962690,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Zasmidium,KX898455,NA,Endophytic Fungus
ENS00994,Annulohypoxylon stygium,326628,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Hypoxylaceae,Annulohypoxylon,NA,NA,Endophytic Fungus
ENS00995,Alternaria alternata,5599,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,NA,NA,Endophytic Fungus
ENS00996,Aspergillus fumigatus AL2,746128,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,MN519723.1,NA,Endophytic Fungus
ENS00997,Aspergillus fumigatus,746128,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,NA,NA,Endophytic Fungus
ENS00998,Aspergillus fumigatus CY018,746128,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,KJ809565,NA,Endophytic Fungus
ENS00999,Aspergillus fumigatus isolate Cordyceps sinensis,746128,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,MG519287,NA,Endophytic Fungus
ENS01000,Aspergillus sp.,5065,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,NA,NA,Endophytic Fungus
ENS01001,Aspergillus terreus MF962867,33178,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,MF962867,NA,Endophytic Fungus
ENS01002,Aspergillus tubingensis DS37,5068,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,MG495096,NA,Endophytic Fungus
ENS01003,Aspergillus versicolor AMBB,46472,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,LC431696,NA,Endophytic Fungus
ENS01004,Aspergillus versicolor voucher 2018100132,46472,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,MN735436,NA,Endophytic Fungus
ENS01005,Aspergillus versicolor YATS1111,46472,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,MT549144,NA,Endophytic Fungus
ENS01006,Bipolaris eleusines CBS274.91,91366,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Bipolaris,KJ909768.1,NA,Endophytic Fungus
ENS01007,Chaetomium globosum 30461,38033,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium,KP714386,NA,Endophytic Fungus
ENS01008,Sarcosomataceae sp. 45-1-8-1,1619272,Eukaryota,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcosomataceae,No Rank at Level Genus,KP109690,NA,Endophytic Fungus
ENS01009,Cladosporium cladosporioides LC469120,29917,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,LC469120,NA,Endophytic Fungus
ENS01010,Colletotrichum gloeosporioides MF508974,474922,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,MF508974,NA,Endophytic Fungus
ENS01011,Fusarium solani EF626531,169388,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,EF626531,NA,Endophytic Fungus
ENS01012,Fusarium tricinctum SL71_69b_N1,61284,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,MN105538.1,NA,Endophytic Fungus
ENS01013,Fusarium tricinctum CYM,61284,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,MN216248,NA,Endophytic Fungus
ENS01014,Fusarium tricinctum JX119038,61284,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,JX119038,NA,Endophytic Fungus
ENS01015,Phomopsis fukushii YNCA0505,311452,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Diaporthales,Diaporthaceae,Diaporthe,KP068682,NA,Endophytic Fungus
ENS01016,Phyllosticta capitalensis HL10,121624,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Phyllostictaceae,Phyllosticta,KX688178,NA,Endophytic Fungus
